,T_DATA_RT,T_DATA_F1_RT,T_DATA_F2_RT,T_DATA_F3_RT,I_DATA_RT,I_DATA_F1_RT,I_DATA_F2_RT,I_DATA_F3_RT,M_DATA_RT,M_DATA_F1_RT,M_DATA_F2_RT,M_DATA_F3_RT,R_DATA_RT,R_DATA_F1_RT,R_DATA_F2_RT,R_DATA_F3_RT,L_DATA_RT,L_DATA_F1_RT,L_DATA_F2_RT,L_DATA_F3_RT
579,63.0,63.00000000000001,65.31689716360748,65.36009015715885,37.0,53.76000000000001,52.2896069141207,61.982826931848145,24.0,46.239999999999974,39.52490671706172,57.2382294816527,29.0,45.40999999999998,37.651418197764315,56.81606129526708,24.0,42.32,32.22211029907758,54.7543406707818
580,63.0,63.00000000000001,65.31689716360748,65.35945997511598,37.0,53.50000000000001,51.639119042740276,61.70853372625764,24.0,45.84999999999997,38.56967311411915,56.70226946234277,29.0,45.06999999999998,36.64344266047634,56.242805641878846,24.0,41.93,31.105793199674096,54.070004050243476
581,63.0,63.00000000000001,65.31689716360748,65.35850772437638,36.0,53.23000000000001,50.987991886487016,61.421209608592406,34.0,45.559999999999974,37.627195428363166,56.14768890757815,39.0,44.829999999999984,35.654960824409464,55.64996983400691,35.0,41.65,30.015151185624543,53.3639744054427
582,63.0,63.00000000000001,65.31689716360748,65.3572584052658,36.0,52.96000000000001,50.338684559815064,61.12089311730646,34.0,45.269999999999975,36.70181588786875,55.57492692206919,39.0,44.58999999999998,34.69159742596552,55.03815082485128,35.0,41.37,28.956090783625662,52.63698777700282
583,63.0,63.00000000000001,65.31689716360748,65.35573652610513,52.0,52.85000000000001,49.69481544105133,60.807697457934054,49.0,45.129999999999974,35.799640764535425,54.98457004450018,58.0,44.539999999999985,33.76088981429536,54.40811730179322,54.0,41.28,27.93646040399115,51.8899791125975
584,63.0,63.00000000000001,65.31689716360748,65.35402333364863,52.0,52.74000000000001,49.06105585502196,60.48184000254253,49.0,44.989999999999974,34.927699093347655,54.377382453984715,58.0,44.48999999999998,32.871416468482586,53.76083408796664,54.0,41.19,26.965317282147684,51.12411024490282
585,63.0,63.00000000000001,65.31689716360748,65.35214143138327,63.0,52.74000000000001,48.442386310795655,60.143662247060604,63.0,44.989999999999974,34.09301749569536,53.75432355519405,63.0,44.48999999999998,32.03134846991422,53.09746160223621,61.0,41.17,26.05168712927659,50.34077106867922
586,60.0,62.970000000000006,65.31680972412408,65.35011084681106,63.0,52.74000000000001,47.8441949721979,59.79363709858514,63.0,44.989999999999974,33.30293936513843,53.116552510395906,63.0,44.48999999999998,31.248164106241394,52.41934377414619,63.0,41.17,25.203993039373838,49.54156809666925
587,60.0,62.94000000000001,65.31629607339212,65.3479439776432,63.0,52.74000000000001,47.2721853859359,59.432361407529974,63.0,44.989999999999974,32.56502342473045,52.46541301900532,63.0,44.48999999999998,30.528662817174318,51.72798990315334,63.0,41.17,24.429758308660293,48.72830424937949
588,56.0,62.87000000000001,65.31468177890872,65.34563885622508,63.0,52.74000000000001,46.731650251732674,59.06054192538854,63.0,44.989999999999974,31.886134828740705,51.802410073012794,63.0,44.48999999999998,29.87868940014695,51.025054186275206,63.0,41.17,23.73543661063408,47.90295451368493
589,54.0,62.78000000000001,65.31088498735902,65.34322827043381,63.0,52.74000000000001,46.22715334266928,58.67898311912221,63.0,44.989999999999974,31.272055126729253,51.129190843295994,63.0,44.48999999999998,29.303042130778085,50.31231855138447,63.0,41.17,23.126355974798773,47.06764509094976
590,54.0,62.69000000000001,65.3034438070607,65.34065681958458,63.0,52.74000000000001,45.762573863921716,58.28857727271133,63.0,44.989999999999974,30.72755291008539,50.4475287328566,63.0,44.48999999999998,28.805543991474703,49.59167908439932,63.0,41.17,22.606734653262453,46.22463807110759
591,53.0,62.59000000000001,65.29077674462894,65.33783637560893,63.0,52.74000000000001,45.34114966710783,57.890294908048794,63.0,44.989999999999974,30.25645240050792,49.75930622923036,63.0,44.48999999999998,28.389111718450277,48.865131617806874,63.0,41.17,22.17976052731917,45.37631523131933
592,52.0,62.48000000000001,65.27135533151026,65.33470444000437,63.0,52.74000000000001,44.96551928983504,57.48517495686509,63.0,44.989999999999974,29.861699942692955,49.06649679783905,63.0,44.48999999999998,28.05582263236563,48.134756078711035,63.0,41.17,21.847667917517374,44.52515823791969
593,52.0,62.37000000000001,65.2437105988169,65.33111001662466,63.0,52.74000000000001,44.63776279141288,57.0743159342939,63.0,44.989999999999974,29.545428368191676,48.371147206184595,63.0,44.48999999999998,27.806979221486753,47.40270100327069,63.0,41.17,21.61181176440527,43.67372871294731
594,54.0,62.28000000000001,65.20655528141234,65.32687570710289,63.0,52.74000000000001,44.35944135942506,56.658869212490295,63.0,44.989999999999974,29.30901920109613,47.675360923361524,63.0,44.48999999999998,27.643171452243617,46.671170044178155,63.0,41.17,21.472739154654175,42.82465122216674
595,55.0,62.20000000000001,65.15900714798697,65.32180693735492,63.0,52.74000000000001,44.1316356636743,56.24003243420008,63.0,44.989999999999974,29.153162681531757,46.98128315830391,63.0,44.48999999999998,27.564336786475533,45.94241148676438,63.0,41.17,21.430258171488862,41.980598366773556
596,55.0,62.12000000000001,65.10063746956779,65.31570084801177,63.0,52.74000000000001,43.954982937556494,55.819041338289885,63.0,44.989999999999974,29.077915587599232,46.291086277299826,63.0,44.48999999999998,27.569817890035115,45.21870698754072,63.0,41.17,21.483504055110412,41.144274330160236
597,58.0,62.07000000000001,65.0313939656104,65.30835249398574,63.0,52.74000000000001,43.82971276984564,55.39716373308638,63.0,44.989999999999974,29.082756841140277,45.606957404796255,63.0,44.48999999999998,27.65841802282395,44.50236028394711,63.0,41.17,21.631002664775185,40.318398923676696
598,58.0,62.02000000000001,64.95161755311135,65.29956212354799,63.0,52.74000000000001,43.755681592455645,54.9756954005728,63.0,44.989999999999974,29.166640887466567,44.931088036674744,63.0,44.48999999999998,27.828454105092572,43.79568653927953,63.0,41.17,21.8707312394658,39.50569218551197
599,58.0,61.970000000000006,64.8619667270229,65.28914160630339,63.0,52.74000000000001,43.73240585410518,54.55595364602408,63.0,44.989999999999974,29.328048845045497,44.26566200567853,63.0,44.48999999999998,28.077807460687023,43.10099882498896,63.0,41.17,22.200176460627393,38.70885608220181
600,58.0,61.92000000000001,64.763202666559,65.27691656356815,63.0,52.74000000000001,43.75909387101963,54.139269396580865,63.0,44.989999999999974,29.56503742457964,43.61284266610351,63.0,44.48999999999998,28.403972242108754,42.42059334405833,63.0,41.17,22.616389825914364,37.93055554155079
601,58.0,61.87000000000001,64.65608623399869,65.26272877007062,63.0,52.74000000000001,43.83467635130853,53.72697982298837,63.0,44.989999999999974,29.875285623294044,42.97476123734279,63.0,44.48999999999998,28.804101548311575,41.75673598694476,63.0,41.17,23.116040348628008,37.17340195749367
602,63.0,61.87000000000001,64.5415201355115,65.24638614989838,63.0,52.74000000000001,43.95783559061651,53.32042147545392,63.0,44.989999999999974,30.25613920366221,42.35350626164949,63.0,44.48999999999998,29.275051250094943,41.111650168859306,63.0,41.17,23.69546460288245,36.43993959157459
603,63.0,61.87000000000001,64.42081877787766,65.2277855552298,63.0,52.74000000000001,44.12703334091282,52.92092334024416,63.0,44.989999999999974,30.704652971832065,41.75111354895782,63.0,44.48999999999998,29.813421543171348,40.48750531203438,63.0,41.17,24.350714140282758,35.73263289399866
604,63.0,61.87000000000001,64.29565147519364,65.20685660806022,63.0,52.74000000000001,44.34053735751375,52.52979987860746,63.0,44.989999999999974,31.21763087385389,41.16955663669911,63.0,44.48999999999998,30.415596253683663,39.88640541099242,63.0,41.17,25.077600308419232,35.05385358201252
605,63.0,61.87000000000001,64.16769791718473,65.18355946972294,63.0,52.74000000000001,44.59644663090627,52.14834468760394,63.0,44.989999999999974,31.791663933849645,40.61073837102795,63.0,44.48999999999998,31.077779924572493,39.3103777698793,63.0,41.17,25.87173650702209,34.40586936852741
606,63.0,61.87000000000001,64.03848959404422,65.15788207702273,63.0,52.74000000000001,44.89271531464651,51.77782417731059,63.0,44.989999999999974,32.423166061165006,40.076482971853466,63.0,44.48999999999998,31.79603271632588,38.761362574201975,63.0,41.17,26.728577921756948,33.79083483557883
607,63.0,61.87000000000001,63.90941640785891,65.12983750494044,63.0,52.74000000000001,45.22717536180019,51.41947131521425,63.0,44.989999999999974,33.1084077580512,39.56852685245858,63.0,44.48999999999998,32.566303158595325,38.241204461080514,63.0,41.17,27.643458780335035,33.2107790461245
608,63.0,61.87000000000001,63.781733213050245,65.09946145408767,63.0,52.74000000000001,45.59755788594913,51.0744794831393,59.0,44.949999999999974,33.843431177403154,39.088506678973545,63.0,44.48999999999998,33.38445879372214,37.75164535286744,55.0,41.09,28.611394007828952,32.667585152905865
609,63.0,61.87000000000001,63.656566278070045,65.06675257378987,55.0,52.66000000000001,46.001280092737694,50.74399182431711,45.0,44.769999999999975,34.6234531660754,38.63794044313545,54.0,44.399999999999984,34.24605243760995,37.29431265168276,40.0,40.86,29.62623743274182,32.16296371488463
610,63.0,61.87000000000001,63.534919660330175,65.03178552360849,48.0,52.51000000000001,46.434823073620805,50.42907912441939,33.0,44.46999999999997,35.44182131878836,38.21819204660481,37.0,44.13999999999998,35.14536157320085,36.87068946563919,29.0,40.52,30.67965786238273,31.698416036806332
611,63.0,61.87000000000001,63.417681486632176,64.99465096167712,48.0,52.36000000000001,46.893453061990414,50.13071300570017,33.0,44.16999999999997,36.28980804739054,37.83042921654965,37.0,43.87999999999998,36.07458099311715,36.48206923975684,29.0,40.18,31.761274118111313,31.275194855610536
612,63.0,61.87000000000001,63.30563013138557,64.95545349852577,44.0,52.17000000000001,47.371743395472365,49.84974977988313,28.0,43.81999999999997,37.15769946153382,37.47560095980135,31.0,43.55999999999998,37.02446856524575,36.1295226584147,22.0,39.77,32.85986993405967,30.89428343469205
613,63.0,61.87000000000001,63.1994402852348,64.91430976621514,44.0,51.98000000000001,47.864041156799004,49.586923845761305,28.0,43.46999999999997,38.03576511304627,37.15443421185381,31.0,43.23999999999998,37.9854228684336,35.813886155689474,22.0,39.36,33.9641826170195,30.556390524863147
614,63.0,61.87000000000001,63.0996889066941,64.87128931296124,42.0,51.77000000000001,48.36461935287686,49.34284433444363,27.0,43.10999999999997,38.91462010614909,36.86743699743437,29.0,42.899999999999984,38.94797207079441,35.53576087672957,20.0,38.93,35.0631934744235,30.26195125712872
615,63.0,61.87000000000001,63.00686105017709,64.82652822542626,41.0,51.55000000000001,48.86792958315192,49.1179964212765,26.0,42.739999999999974,39.78551495838448,36.61490736145226,28.0,42.54999999999998,39.90314803732527,35.2955197521542,19.0,38.49,36.146559607200615,30.01113682245099
616,63.0,61.87000000000001,62.92135556377427,64.7801696665285,41.0,51.33000000000001,49.36879570865605,48.91274560652468,26.0,42.369999999999976,40.640472040460466,36.396945623861214,28.0,42.19999999999998,40.842727225820006,35.093319397146395,19.0,38.05,37.204875595017185,29.80387130773886
617,63.0,61.87000000000001,62.84349065061899,64.73236236658595,41.0,51.11000000000001,49.862466550096656,48.72734344529356,26.0,41.99999999999997,41.47228553899933,36.21346719063431,27.0,41.83999999999998,41.759235585762724,34.92911214828369,19.0,37.61,38.22969559613648,29.639851280711888
618,63.0,61.87000000000001,62.773509288136,64.68325921743319,41.0,50.89000000000001,50.3446603660238,48.561935705771006,26.0,41.629999999999974,42.27451746721797,36.064216387708925,27.0,41.47999999999998,42.645890854577246,34.80265876494495,19.0,37.17,39.213547798309506,29.518566542488458
619,63.0,61.87000000000001,62.71158450008238,64.63301596647041,40.0,50.66000000000001,50.811543354942124,48.416570302527624,25.0,41.24999999999997,43.04143174749721,35.94878055292788,26.0,41.109999999999985,43.49654819848496,34.71354166800802,19.0,36.73,40.149912645460844,29.43932005836706
620,63.0,61.87000000000001,62.6578244763237,64.58179000783801,40.0,50.43000000000001,51.25965002615998,48.29120324760139,25.0,40.869999999999976,43.76796143707319,35.86660370651725,26.0,40.73999999999998,44.305736490568094,34.66117859809712,19.0,36.29,41.03316905514028,29.401245312698624
621,63.0,61.87000000000001,62.612277536287706,64.52973926754233,40.0,50.20000000000001,51.68586938651409,48.18570516298441,25.0,40.489999999999974,44.44973441250561,35.81699978308911,26.0,40.36999999999998,45.06871580630934,34.644837164609044,19.0,35.85,41.85854173714493,29.4033213051236
622,63.0,61.87000000000001,62.5749369321378,64.4770211796802,40.0,49.970000000000006,52.08748918810905,48.09986884357696,25.0,40.10999999999997,45.08306281896389,35.79916541097164,26.0,39.99999999999998,45.78146560067225,34.66364952686689,19.0,35.41,42.622049670762635,29.44438714190978
623,63.0,61.87000000000001,62.54574548832903,64.42379175036098,40.0,49.74000000000001,52.46220352384744,48.033415960714315,25.0,39.729999999999976,45.6649004821405,35.81219222616562,26.0,39.62999999999998,46.440640818844244,34.71662653260739,19.0,34.97,43.32045579486865,29.5231573621142
624,63.0,61.87000000000001,62.52460007496603,64.37020470628798,40.0,49.51000000000001,52.80808794965781,47.98600297534756,25.0,39.34999999999997,46.1928013738654,35.85507871062973,26.0,39.259999999999984,47.04352903743933,34.80267130336978,20.0,34.54,43.951247108090406,29.63823782892936
625,63.0,61.87000000000001,62.511355912296864,64.31641072462178,40.0,49.28000000000001,53.1235752076792,47.95722690913127,24.0,38.95999999999997,46.66485002434428,35.92674096301548,25.0,38.87999999999998,47.58797953345361,34.920591674858215,20.0,34.11,44.51264156382735,29.788142028858996
626,63.0,61.87000000000001,62.50583070486563,64.2625567410605,40.0,49.05000000000001,53.40743157372365,47.946630961950575,24.0,38.589999999999975,47.073838819022605,36.02590731104955,25.0,38.51999999999998,48.06657922407671,35.06899640083352,20.0,33.68,45.00353093530607,29.97130588399621
627,63.0,61.87000000000001,62.50780860385663,64.208785332651,40.0,48.82000000000001,53.65873385007608,47.95370996567224,24.0,38.239999999999974,47.418773547953585,36.1512427187709,25.0,38.17999999999998,48.478156849401465,35.246420491881224,20.0,33.28,45.41477433386719,30.185926385814117
628,63.0,61.87000000000001,62.517043996809036,64.15523417200292,40.0,48.59000000000001,53.87684702299992,47.97791566469154,24.0,37.88999999999997,47.70484724876014,36.30147181879785,25.0,37.83999999999998,48.82775544422031,35.45144800903845,20.0,32.88,45.7550159956648,30.430314795908338
629,63.0,61.87000000000001,62.53326512438528,64.1020355498193,40.0,48.36000000000001,54.061402602629165,48.0186600664272,24.0,37.559999999999974,47.92617246782164,36.47515468758782,25.0,37.51999999999998,49.10936322718515,35.682484824688615,20.0,32.52,46.01320854980896,30.702497017715558
630,63.0,61.87000000000001,62.55617752430706,64.04931596215904,39.0,48.12000000000001,54.21224851380524,48.07531474319283,24.0,37.229999999999976,48.088791524954765,36.67092001320475,25.0,37.19999999999998,49.328922497065484,35.937984603546724,20.0,32.16,46.2017747408535,31.00067085736506
631,63.0,61.87000000000001,62.585467302962115,63.99719575934774,39.0,47.88000000000001,54.329374214068885,48.147210075170214,24.0,36.909999999999975,48.19045797755016,36.88728971421687,25.0,36.88999999999998,49.484109735960295,36.21626785983343,20.0,31.84,46.310473980519966,31.322737457653137
632,63.0,61.87000000000001,62.620804235767366,63.94578885312439,39.0,47.650000000000006,54.410037537239596,48.233573088795225,24.0,36.619999999999976,48.22642558375339,37.122605245448426,25.0,36.58999999999998,49.57585198205546,36.51556167042241,20.0,31.55,46.34386629140736,31.666571198265494
633,63.0,61.87000000000001,62.661844697595996,63.89520247889913,40.0,47.43000000000001,54.45747424914098,48.333623835014336,24.0,36.32999999999997,48.206649055619444,37.37528626656265,25.0,36.289999999999985,49.608264539812374,36.83402516016727,20.0,31.26,46.31253194517317,32.03010117372358
634,63.0,61.87000000000001,62.70823442506469,63.84553700968241,40.0,47.21000000000001,54.472306204168,48.44643835329413,24.0,36.03999999999997,48.13266675968496,37.643463765968896,25.0,35.98999999999998,49.57425847967135,37.169501652494034,20.0,30.97,46.20717176109415,32.41088934563438
635,63.0,61.87000000000001,62.75961111291359,63.79688581901534,39.0,46.99000000000001,54.45251038088059,48.57105018581689,24.0,35.77999999999997,47.9976553505579,37.925315359097105,25.0,35.719999999999985,49.484294865872634,37.5198723265301,19.0,30.71,46.041747229976465,32.80659631123331
636,63.0,61.87000000000001,62.815606846908125,63.74933693785396,39.0,46.78000000000001,54.399044107304,48.706330998340405,24.0,35.53999999999997,47.80656554153598,38.218777796992015,25.0,35.47999999999998,49.33178339857684,37.882730093518475,19.0,30.47,45.81302880193418,33.21464946628309
637,63.0,61.87000000000001,62.87585037617745,63.702978032072195,39.0,46.57000000000001,54.315778373829865,48.85111542223155,24.0,35.299999999999976,47.567378262868694,38.52179587713111,25.0,35.23999999999998,49.12762424386582,38.25574979122324,19.0,30.23,45.52940965902968,33.632493393363696
638,63.0,61.87000000000001,62.93996922812421,63.657903106054135,39.0,46.37000000000001,54.20091971675094,49.00410283701604,24.0,35.089999999999975,47.27384417366965,38.83206038021699,25.0,35.02999999999998,48.86560949476827,38.636368209459754,19.0,30.02,45.18503492068747,34.05732623698181
639,63.0,61.87000000000001,63.00759166923204,63.614220677803274,39.0,46.19000000000001,54.05282182481772,49.16387448694591,24.0,34.909999999999975,46.928543979866255,39.147205778422986,25.0,34.859999999999985,48.54551029323074,39.021924397515846,19.0,29.87,44.774298683933154,34.48612714568113
640,63.0,61.87000000000001,63.07834851568606,63.57206144046372,39.0,46.01000000000001,53.87857249720617,49.3290814607979,24.0,34.729999999999976,46.542779567626845,39.46500437149746,25.0,34.68999999999998,48.18159764195729,39.409968969602076,19.0,29.72,44.31762472341387,34.9161990166878
641,63.0,61.87000000000001,63.15187479755309,63.53158074579821,39.0,45.85000000000001,53.6738237116195,49.49822842006093,24.0,34.57999999999997,46.11065797582459,39.78304074927786,25.0,34.55999999999998,47.765201227972945,39.797823212678146,19.0,29.61,43.806704396543324,35.34461441559301
642,63.0,61.87000000000001,63.22781128066765,63.49295766355628,39.0,45.69000000000001,53.445824627356906,49.66991715824268,24.0,34.42999999999997,45.64364130439943,40.09907594095448,25.0,34.42999999999998,47.310781484482,40.183058305423174,19.0,29.5,43.25635200386698,35.76869707251728
643,63.0,61.87000000000001,63.30580585082238,63.45639393682749,39.0,45.56000000000001,53.18749649046655,49.842570853668676,24.0,34.299999999999976,45.13882053732244,40.410775772459864,25.0,34.329999999999984,46.812678353782665,40.56310822783834,19.0,29.43,42.65838783803659,36.18557956017989
644,63.0,61.87000000000001,63.38551476440145,63.42210993358953,39.0,45.44000000000001,52.906233700427954,50.01473356299823,24.0,34.18999999999997,44.599108438880656,40.71584185622688,25.0,34.26999999999998,46.2710976709597,40.93540115875292,19.0,29.39,42.01911861080684,36.59250915487148
645,63.0,61.87000000000001,63.46660377042993,63.39033564263917,39.0,45.32000000000001,52.606544647790365,50.18502177705504,24.0,34.07999999999997,44.03316602443838,41.01213992894707,25.0,34.20999999999998,45.700638759772055,41.297660231918336,19.0,29.35,41.35057351492955,36.9869770458714
646,63.0,61.87000000000001,63.54874910865807,63.36130202605342,39.0,45.23000000000001,52.281465779253445,50.3519035283825,24.0,33.99999999999997,43.43526020839476,41.29742420433113,25.0,34.18999999999998,45.0928599391363,41.6474544547481,19.0,29.35,40.6446208434205,37.36632855820009
647,63.0,61.87000000000001,63.63163838875204,63.335235080989406,39.0,45.16000000000001,51.935608202037066,50.51393772736338,24.0,33.93999999999997,42.811198861820436,41.569579334033186,25.0,34.18999999999998,44.45662839411997,41.98255552336891,20.0,29.37,39.91331820320679,37.72817911426301
648,63.0,61.87000000000001,63.71497135524092,63.31234883738855,39.0,45.09000000000001,51.57643164164532,50.66983830023624,24.0,33.879999999999974,42.16960126468849,41.82668672838839,25.0,34.18999999999998,43.800730226906474,42.300945784216474,19.0,29.38,39.16291652429278,38.07030906412894
649,63.0,61.87000000000001,63.79846054373037,63.292839220317326,39.0,45.040000000000006,51.19986547857875,50.818250096769496,24.0,33.839999999999975,41.50751605225094,42.06680223179378,25.0,34.20999999999998,43.122380084874855,42.600595379926304,19.0,29.4,38.39382775338365,38.39055671177316
650,63.0,61.87000000000001,63.881831833152134,63.27688222132198,39.0,44.99000000000001,50.813347832692095,50.95798495490671,24.0,33.799999999999976,40.83345760748647,42.28819356594377,25.0,34.22999999999998,42.430256894327734,42.87969914801588,19.0,29.42,37.61207927797348,38.68693932549262
651,63.0,61.87000000000001,63.96482489913811,63.26463180733376,39.0,44.96000000000001,50.41277081273822,51.087796072434756,24.0,33.77999999999997,40.14434899956573,42.489115716163525,25.0,34.26999999999998,41.721446190463915,43.13645145048165,19.0,29.46,36.81495266024105,38.95748587196066
652,63.0,61.87000000000001,64.04719357395791,63.256212955173595,39.0,44.93000000000001,50.00552094664854,51.206612615532634,24.0,33.75999999999997,39.44856046667751,42.66804621583036,25.0,34.30999999999998,41.00447804074344,43.369280891718674,19.0,29.5,36.01116187283009,39.20047231680052
653,63.0,61.87000000000001,64.12870611792431,63.251714525283745,39.0,44.91000000000001,49.590290114380856,51.31337000091776,24.0,33.74999999999997,38.74571874689382,42.82351578964199,25.0,34.359999999999985,40.27913586453828,43.57668038824735,19.0,29.54,35.20352623869823,39.414309438043695
654,63.0,61.87000000000001,64.20914540731496,63.251187883906,39.0,44.900000000000006,49.168622004435655,51.407070588315364,24.0,33.74999999999997,38.03825226079835,42.954169116110734,25.0,34.40999999999998,39.550865530977056,43.75732464061014,19.0,29.59,34.39188411681526,39.59748801931991
655,63.0,61.87000000000001,64.28830904406571,63.25464944710454,39.0,44.89000000000001,48.74487912271349,51.486843220410414,24.0,33.74999999999997,37.331357156725666,43.05882416937612,25.0,34.45999999999998,38.822110131385024,43.91001356512821,19.0,29.64,33.581718053431885,39.74869570291605
656,63.0,61.87000000000001,64.3660093921392,63.26208375882365,39.0,44.88000000000001,48.31760753057248,51.5518295908851,24.0,33.74999999999997,36.624361377729194,43.136358143073096,25.0,34.509999999999984,38.092333299256914,44.033615500126864,19.0,29.69,32.77262603699946,39.86670247516942
