,X_DATA_RT,X_DATA_F1_RT,X_DATA_F2_RT,X_DATA_F3_RT,Y_DATA_RT,Y_DATA_F1_RT,Y_DATA_F2_RT,Y_DATA_F3_RT,Z_DATA_RT,Z_DATA_F1_RT,Z_DATA_F2_RT,Z_DATA_F3_RT
349,-2.3482022285461426,4.851749825477601,3.8624779475550364,7.997453186342279,13.106752395629883,15.628058841228485,15.474102604369984,16.601887746344914,-36.187381744384766,-39.23874250183106,-38.60341952582813,-42.13300607464369
350,-2.4502434730529785,4.807678227424622,3.5909546816283107,7.914776488786035,13.031637191772461,15.589366538524628,15.452769208748764,16.5666982311936,-35.312767028808594,-39.185733430480965,-38.46619347331111,-42.05409185818015
351,-2.4502434730529785,4.756722674369812,3.3218339235861785,7.822080837425495,13.031637191772461,15.549733607769012,15.433361439993012,16.530812897764246,-35.312767028808594,-39.14488816986085,-38.33714693470026,-41.97201666556413
352,-2.574763774871826,4.702521438598634,3.054290537500474,7.719656065161999,13.036916732788086,15.510547168254853,15.415266708598368,16.494265373332052,-34.15168762207031,-39.08341993103028,-38.213564003117106,-41.886867917560494
353,-2.574763774871826,4.648320202827454,2.7883082126880727,7.607753970317174,13.036916732788086,15.471360728740692,15.398152722701257,16.457065126310138,-34.15168762207031,-39.021951692199714,-38.09523573966896,-41.79881219342424
354,-2.574763774871826,4.577926917076112,2.5290605923175673,7.48680112260353,13.036916732788086,15.436952521800995,15.38025463569121,16.419210635111334,-34.15168762207031,-38.97980291137696,-37.976331747652885,-41.707829583415716
355,-2.574763774871826,4.507533631324769,2.2723635439531606,7.357149609879936,13.036916732788086,15.402544314861297,15.362609486855463,16.380723146130578,-34.15168762207031,-38.93765413055421,-37.86215355687725,-41.614011703276
356,-2.689582347869873,4.415826692581177,2.024471382245201,7.219248990344723,13.139495849609375,15.390081899166107,15.338925986528874,16.34150140037299,-33.60126495361328,-38.85386365661622,-37.762775791452945,-41.51760718653056
357,-3.4359750747680664,4.316655826568604,1.7799588183285957,7.073511460444354,15.725656509399414,15.403481090068817,15.315100432341314,16.30157037675088,-32.208648681640625,-38.756147019958505,-37.66811987114205,-41.41870847643914
358,-3.5771684646606445,4.210677423477174,1.5406835128026486,6.920258629202022,15.436474800109863,15.411918685436248,15.291822626287532,16.26093085576495,-31.469165802001953,-38.64842298278809,-37.57689906441012,-41.317383404576844
359,-3.5771684646606445,4.115148901939393,1.3023098900194132,6.759951412431078,15.436474800109863,15.38182971715927,15.279822591589697,16.219740540618808,-31.469165802001953,-38.54172517547608,-37.4881447807063,-41.21368167906514
360,-3.63324236869812,3.999441335201264,1.073673241992994,6.593108442899506,15.00373649597168,15.374836242198944,15.260364265921268,16.177859192800305,-30.852455139160156,-38.42537606964112,-37.402435128343676,-41.107666134641676
