,X_DATA_RT,X_DATA_F1_RT,X_DATA_F2_RT,X_DATA_F3_RT,Y_DATA_RT,Y_DATA_F1_RT,Y_DATA_F2_RT,Y_DATA_F3_RT,Z_DATA_RT,Z_DATA_F1_RT,Z_DATA_F2_RT,Z_DATA_F3_RT
90,-5.129692554473877,-1.990384007548238,-1.5152749271441073,-1.7738328868197761,22.114200592041016,22.262766995272795,23.78730263048581,23.626589180551232,-30.8392391204834,-30.8696050119924,-32.02497788726425,-33.03645557867699
91,-5.441732883453369,-2.027898669242859,-1.5332206657744734,-1.752311539213557,22.07318878173828,22.260706362516984,23.725642961413172,23.570567219599294,-30.868789672851562,-30.869596149610437,-31.932657352942513,-32.91634490971117
92,-5.441732883453369,-2.064606564019316,-1.555917120542702,-1.7316556760007924,22.07318878173828,22.258690044444094,23.661549770910447,23.512909395381058,-30.868789672851562,-30.86958747781733,-31.841001288480378,-32.79369534454888
93,-5.478848457336426,-2.100928286288647,-1.583535495700266,-1.7119739174672504,20.87006187438965,22.243917404337132,23.59537431855367,23.45393788448334,-31.64376449584961,-30.87782340354108,-31.750395619727815,-32.66910870423235
94,-6.318772315979004,-2.145326644495914,-1.6162212112450944,-1.6933745446796353,21.93649673461914,22.24068139728747,23.527381701597303,23.393953307119382,-30.529170989990234,-30.87415337813528,-31.661230285832414,-32.54316308829329
95,-6.318772315979004,-2.188800036907196,-1.6541345714360063,-1.675968672190959,21.93649673461914,22.237512807051342,23.457822880051427,23.3332363474081,-30.529170989990234,-30.870559811592102,-31.573829747362414,-32.416411463387405
96,-6.388510704040527,-2.2320960231663025,-1.6974464862583554,-1.659877771991815,22.064056396484375,22.235724596633126,23.387008730585364,23.272054323517757,-29.79598617553711,-30.859481732869884,-31.488391393353076,-32.28937790473231
97,-6.609575271606445,-2.2767641787626305,-1.7462951769116497,-1.6452391996557576,22.112850189208984,22.234470776149205,23.315282751571267,23.210666719440535,-29.823083877563477,-30.84890624455043,-31.404999085712376,-32.16255398343336
98,-6.609575271606445,-2.3205299473772145,-1.8007761417986186,-1.632205503203902,22.112850189208984,22.233242285372032,23.242986675757003,23.14932604305304,-29.823083877563477,-30.838544402459654,-31.323669544124407,-32.03639717429622
99,-7.241360187530518,-2.3697382497787474,-1.8609595407179325,-1.6209415077294076,22.1762638092041,22.232672500610352,23.17045272848306,23.088276800346456,-29.72504234313965,-30.827409381866456,-31.24439955489034,-31.911330870082462
100,-7.241360187530518,-2.400264949798584,-1.9389112542821358,-1.6236202960049875,22.1762638092041,22.22573984146118,23.163506531653514,23.093261476736583,-29.72504234313965,-30.811913528442382,-31.256764353336,-31.877327044858486
101,-7.241360187530518,-2.435277638435364,-2.0212479381124435,-1.6276245310937896,22.1762638092041,22.220202827453612,23.15568160954476,23.097934540745623,-29.72504234313965,-30.795832443237305,-31.270157766465307,-31.844064301207293
102,-7.512693405151367,-2.473003659248352,-2.109251827966252,-1.6335318621363903,22.131799697875977,22.214221172332763,23.14746013440901,23.102434808972756,-29.660402297973633,-30.779104957580568,-31.284117740449897,-31.81153306114077
103,-7.862712860107422,-2.524781651496887,-2.199859031212657,-1.6408324143114912,21.87596321105957,22.202110652923583,23.139927527325227,23.10705212032172,-29.747148513793945,-30.75634256362915,-31.300352657470118,-31.780257556296572
104,-8.217313766479492,-2.5786346769332886,-2.296518299652457,-1.6500948717683896,21.95903205871582,22.22041788101196,23.123608624330245,23.109994613057435,-30.005313873291016,-30.763547248840332,-31.30878213527296,-31.748501525177026
105,-8.217313766479492,-2.6252325487136843,-2.4008651768178724,-1.6619389261159585,21.95903205871582,22.206935386657715,23.116211945933507,23.113310273799616,-30.005313873291016,-30.73475440979004,-31.327477529657106,-31.718461259266423
106,-9.09293270111084,-2.680586609840393,-2.510780946020423,-1.676465202229515,21.626544952392578,22.190128021240234,23.10854680563456,23.116846142108347,-29.876794815063477,-30.70467638015747,-31.345870084064266,-31.68991821333474
107,-9.239792823791504,-2.756328797340393,-2.6208533654410844,-1.6930980226479222,22.070871353149414,22.188830070495605,23.097437140307317,23.120099229223037,-30.087600708007812,-30.6900354385376,-31.360003875322846,-31.662270715148022
108,-9.239792823791504,-2.833898994922638,-2.7360774011822673,-1.7120402912720911,22.070871353149414,22.190124740600584,23.085359909801323,23.12299737353423,-30.087600708007812,-30.675353775024416,-31.373643320165897,-31.635560849062696
109,-9.239792823791504,-2.911469192504883,-2.8569943270039624,-1.733518953787017,22.070871353149414,22.191419410705567,23.07311756190023,23.125555966587545,-30.087600708007812,-30.660672111511232,-31.386701389860363,-31.609829711567343
110,-9.687284469604492,-2.9944494438171385,-2.9832948978149614,-1.7577018688283934,22.527721405029297,22.195940704345702,23.061171140354503,23.127813133711005,-30.372343063354492,-30.6449334526062,-31.400245740060225,-31.585220925945926
111,-9.687284469604492,-3.0774296951293945,-3.11518234394442,-1.784760852853153,22.527721405029297,22.20046199798584,23.049242310467676,23.129758590265272,-30.372343063354492,-30.62919479370117,-31.413125160004814,-31.56175926470783
112,-9.687284469604492,-3.1561975288391113,-3.253771530905054,-1.8149410064022056,22.527721405029297,22.19954216003418,23.039029040514436,23.131499392455893,-30.372343063354492,-30.604590282440185,-31.42788660369442,-31.539669819203734
113,-10.081910133361816,-3.2406884098052977,-3.3972025178275627,-1.8483280875283066,22.437734603881836,22.198536624908446,23.028854299173954,23.132986075841572,-30.438194274902344,-30.5802650642395,-31.44208446905543,-31.51896295933115
114,-10.411006927490234,-3.3284702587127684,-3.545845461382582,-1.885039147714061,22.562162399291992,22.198775367736815,23.019065074687774,23.134190782883778,-30.79606819152832,-30.55951858520508,-31.45563544641779,-31.499647577276225
115,-10.411006927490234,-3.4162521076202395,-3.6995641392863323,-1.9251818299594716,22.562162399291992,22.199014110565187,23.00976217516434,23.1350870833442,-30.79606819152832,-30.538772106170654,-31.468601410869073,-31.481738281033238
116,-10.772558212280273,-3.5169826126098633,-3.8555429560589616,-1.9686986362716326,22.570369720458984,22.208922500610353,22.998295371096585,23.135487936559244,-30.947433471679688,-30.532605152130127,-31.477333240134126,-31.46503403206815
117,-11.026594161987305,-3.6202534770965578,-4.016340634513721,-2.015702022064806,22.77699089050293,22.220897102355956,22.987539889731433,23.135388781127055,-30.848426818847656,-30.52544813156128,-31.48572663920503,-31.44958474027566
118,-11.410258293151855,-3.727458829879761,-4.181797311240499,-2.066294610775197,22.922435760498047,22.23476303100586,22.977480993259434,23.13477724383247,-31.042137145996094,-30.520706043243408,-31.493758257287254,-31.435432007386982
119,-11.410258293151855,-3.834664182662964,-4.351818598887797,-2.1205736002062325,22.922435760498047,22.24862895965576,22.96837016830864,23.133648197585465,-31.042137145996094,-30.51596395492554,-31.501679305730242,-31.422624225275026
120,-11.410258293151855,-3.9193331098556516,-4.532719559167459,-2.178936953361783,22.922435760498047,22.25958040237427,22.961166521114535,23.132036809205722,-31.042137145996094,-30.513608837127684,-31.508918736190672,-31.41117569399212
121,-11.75248908996582,-4.007657449245453,-4.717717643921501,-2.2414344849009487,23.05508804321289,22.271339569091797,22.955284600124703,23.12994469883306,-31.055761337280273,-30.510148162841798,-31.51662851202639,-31.401148319492027
122,-12.507559776306152,-4.103532495498658,-4.906684820875149,-2.3081202507840026,23.04610824584961,22.283008937835692,22.950674084026772,23.127377969370976,-31.589216232299805,-30.512022037506103,-31.524555796313614,-31.392574180321525
123,-12.927789688110352,-4.219885783195496,-5.094821818856503,-2.3788586863077246,22.89030647277832,22.28975133895874,22.9483859868312,23.124400915406486,-31.753055572509766,-30.503670749664305,-31.536241717007588,-31.385610422798674
124,-12.927789688110352,-4.336732540130615,-5.286629508213566,-2.453726573430522,22.89030647277832,22.29766887664795,22.947162166291744,23.12103661591986,-31.753055572509766,-30.496388454437255,-31.548120032372562,-31.380233101015012
125,-13.53515625,-4.4620401525497435,-5.481513480738173,-2.5327819411082912,22.736358642578125,22.305849151611326,22.946845685789413,23.117314442929924,-31.910690307617188,-30.493074855804444,-31.559994824764846,-31.3763959489023
126,-13.53515625,-4.587347764968872,-5.680111761432339,-2.616107017840206,22.736358642578125,22.314029426574706,22.947948220871496,23.113292200198277,-31.910690307617188,-30.48976125717163,-31.572729898815464,-31.374072328006513
127,-14.52806282043457,-4.722584443092346,-5.882386714722641,-2.703775756458242,22.51422882080078,22.319988403320313,22.950430753456097,23.10903052912049,-32.57470703125,-30.493087825775145,-31.586500687346525,-31.37322569489204
128,-14.52806282043457,-4.840527892112732,-6.093289093572035,-2.796025651029446,22.51422882080078,22.324901218414308,22.95452396717917,23.104600799104063,-32.57470703125,-30.50034418106079,-31.600388144120945,-31.37377162064593
